               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.027067,            0.023481,           0.0094966,              0.8731,              0.8619,             0.97248,             0.78065,            0.019303,            0.013739,           0.0029589,            0.006832,            0.006832,            0.006832
                 162,            0.027016,            0.022966,           0.0089208,              0.8098,              0.9056,             0.97216,             0.77913,            0.019785,            0.013677,            0.002965,           0.0068122,           0.0068122,           0.0068122
                 163,            0.028068,            0.025714,           0.0083043,             0.85115,             0.87109,             0.96905,             0.78356,            0.019279,            0.013921,           0.0029852,           0.0067924,           0.0067924,           0.0067924
                 164,            0.027416,            0.023802,           0.0083916,             0.85386,             0.87411,             0.97771,             0.79303,             0.01859,            0.013731,           0.0029407,           0.0067726,           0.0067726,           0.0067726
                 165,            0.026561,            0.023495,           0.0085265,             0.86408,              0.8724,             0.97992,             0.79652,            0.019063,            0.013763,           0.0029369,           0.0067528,           0.0067528,           0.0067528
                 166,            0.027193,            0.022097,           0.0086207,             0.86718,             0.87644,             0.97523,             0.78786,            0.018575,            0.013667,           0.0029096,            0.006733,            0.006733,            0.006733
                 167,            0.026432,            0.023709,           0.0085719,             0.84757,             0.89157,             0.97495,             0.79684,             0.01842,            0.013674,           0.0029427,           0.0067132,           0.0067132,           0.0067132
                 168,            0.025073,            0.022866,           0.0086376,             0.84557,             0.88564,             0.97598,             0.79639,             0.01816,            0.013517,           0.0028828,           0.0066934,           0.0066934,           0.0066934
                 169,            0.025815,             0.02244,           0.0085064,             0.84214,             0.88088,             0.97601,             0.79438,            0.017892,            0.013342,           0.0028684,           0.0066736,           0.0066736,           0.0066736
                 170,            0.025823,            0.022113,           0.0080811,             0.87403,             0.86453,             0.97333,             0.80027,            0.018256,            0.013309,           0.0028424,           0.0066538,           0.0066538,           0.0066538
                 171,            0.026717,            0.022544,           0.0084056,             0.80731,             0.90222,             0.97438,             0.79498,            0.018299,            0.013572,           0.0027985,            0.006634,            0.006634,            0.006634
                 172,            0.026271,             0.02371,           0.0085963,             0.83016,             0.89944,             0.98054,             0.80839,            0.018049,             0.01335,           0.0028175,           0.0066142,           0.0066142,           0.0066142
                 173,            0.026983,            0.023342,           0.0089711,             0.82021,              0.9039,             0.98508,             0.79852,            0.018501,            0.013308,           0.0028136,           0.0065944,           0.0065944,           0.0065944
                 174,            0.026359,             0.02195,           0.0088373,             0.84828,             0.88789,              0.9812,               0.781,            0.018364,            0.013375,           0.0028123,           0.0065746,           0.0065746,           0.0065746
                 175,            0.025935,            0.023772,           0.0084439,             0.84493,             0.88807,             0.98359,             0.81045,            0.017872,            0.013195,           0.0028263,           0.0065548,           0.0065548,           0.0065548
                 176,            0.025701,            0.022361,             0.00857,             0.76822,             0.95126,             0.98359,             0.80675,            0.018148,             0.01324,           0.0027136,            0.006535,            0.006535,            0.006535
                 177,            0.025296,            0.022893,           0.0082338,             0.80935,             0.92734,             0.97845,             0.80655,            0.018047,            0.013285,           0.0026852,           0.0065152,           0.0065152,           0.0065152
                 178,            0.025156,            0.021442,           0.0088725,             0.84192,              0.9108,             0.97808,             0.80338,            0.017855,              0.0131,           0.0026754,           0.0064954,           0.0064954,           0.0064954
                 179,            0.026943,            0.023259,           0.0083833,             0.85528,             0.90245,             0.98305,             0.80673,            0.018134,            0.013233,           0.0026951,           0.0064756,           0.0064756,           0.0064756
                 180,            0.026085,            0.023034,           0.0078996,             0.86313,              0.8916,             0.98182,             0.80462,            0.018629,            0.013184,           0.0026637,           0.0064558,           0.0064558,           0.0064558
                 181,            0.028043,            0.023462,             0.00815,             0.76842,             0.94989,             0.98533,             0.81102,            0.018173,            0.013326,           0.0026925,            0.006436,            0.006436,            0.006436
                 182,            0.026118,            0.022409,           0.0079139,             0.82932,              0.9126,             0.98567,             0.81675,            0.017745,            0.013246,           0.0026848,           0.0064162,           0.0064162,           0.0064162
                 183,            0.026028,            0.022412,           0.0077755,             0.79439,               0.938,             0.98463,             0.81687,            0.018339,            0.013225,           0.0026076,           0.0063964,           0.0063964,           0.0063964
                 184,            0.025564,            0.023687,           0.0079758,             0.80656,              0.9378,             0.98467,             0.81925,            0.017302,            0.012927,            0.002601,           0.0063766,           0.0063766,           0.0063766
                 185,            0.025766,             0.02399,           0.0082016,             0.78773,             0.94989,             0.98473,             0.81637,            0.016995,            0.012961,           0.0025273,           0.0063568,           0.0063568,           0.0063568
                 186,            0.025267,            0.020506,           0.0087136,             0.81731,             0.94174,             0.98681,             0.81643,            0.017654,            0.013056,           0.0025229,            0.006337,            0.006337,            0.006337
                 187,             0.02621,            0.023082,           0.0082668,             0.82917,             0.93418,              0.9832,             0.81331,            0.017656,            0.012909,           0.0025462,           0.0063172,           0.0063172,           0.0063172
                 188,            0.024781,            0.022804,           0.0079278,             0.85986,             0.91493,             0.98347,             0.81508,            0.017469,            0.012917,           0.0025454,           0.0062974,           0.0062974,           0.0062974
                 189,            0.025685,             0.02352,            0.007428,              0.8503,             0.92205,             0.98372,              0.8172,            0.017276,            0.013008,           0.0025462,           0.0062776,           0.0062776,           0.0062776
                 190,            0.025652,            0.023284,           0.0080315,             0.82111,             0.93893,             0.98505,             0.82204,            0.017191,            0.012844,           0.0025097,           0.0062578,           0.0062578,           0.0062578
                 191,            0.026051,            0.022406,           0.0086697,             0.83869,             0.91905,             0.98326,             0.81216,            0.017488,            0.013112,            0.002524,            0.006238,            0.006238,            0.006238
                 192,            0.025906,            0.024045,             0.00783,             0.81412,              0.9342,             0.98265,             0.81602,            0.017199,            0.013012,            0.002484,           0.0062182,           0.0062182,           0.0062182
                 193,            0.024452,            0.022598,           0.0076837,             0.82686,             0.94187,             0.98461,             0.81853,            0.017168,            0.013086,           0.0024447,           0.0061984,           0.0061984,           0.0061984
                 194,            0.025284,            0.022332,           0.0073337,             0.83258,             0.93071,             0.98513,             0.81533,            0.017572,            0.012861,           0.0024387,           0.0061786,           0.0061786,           0.0061786
                 195,            0.025555,            0.021512,           0.0077277,             0.83536,             0.92572,             0.98235,             0.82084,            0.017097,            0.012902,           0.0024464,           0.0061588,           0.0061588,           0.0061588
                 196,            0.024851,            0.021812,           0.0074551,             0.82744,             0.92304,             0.98235,             0.80311,              0.0172,            0.012763,           0.0024904,            0.006139,            0.006139,            0.006139
                 197,            0.025244,            0.021994,           0.0082165,             0.89546,             0.88807,             0.98473,             0.81988,            0.017429,            0.012779,           0.0024616,           0.0061192,           0.0061192,           0.0061192
                 198,            0.025484,            0.021936,           0.0076991,             0.84424,              0.9184,             0.98691,             0.80889,            0.017771,            0.012869,           0.0024185,           0.0060994,           0.0060994,           0.0060994
                 199,            0.024566,            0.021383,           0.0070603,             0.89661,             0.88427,             0.98851,             0.82512,            0.016728,            0.012719,           0.0024159,           0.0060796,           0.0060796,           0.0060796
                 200,            0.023833,            0.022581,            0.007643,             0.87362,             0.90639,             0.98578,             0.83316,            0.016791,             0.01262,           0.0023251,           0.0060598,           0.0060598,           0.0060598
                 201,            0.024816,            0.021849,           0.0072658,              0.8508,             0.92007,             0.98695,             0.82355,            0.016948,            0.012701,           0.0023732,             0.00604,             0.00604,             0.00604
                 202,            0.025732,            0.022457,           0.0071175,             0.87346,             0.90886,             0.98847,             0.82047,            0.016588,            0.012532,           0.0023913,           0.0060202,           0.0060202,           0.0060202
                 203,            0.025144,            0.021495,           0.0073132,             0.83012,             0.94316,             0.98705,             0.81604,            0.016958,            0.012669,           0.0023882,           0.0060004,           0.0060004,           0.0060004
                 204,            0.023742,            0.022232,           0.0074262,              0.8691,             0.91374,             0.98485,             0.83803,             0.01656,            0.012605,           0.0023902,           0.0059806,           0.0059806,           0.0059806
                 205,            0.024161,            0.021891,           0.0075558,             0.87195,              0.9117,             0.98522,             0.82821,            0.016476,            0.012682,           0.0023194,           0.0059608,           0.0059608,           0.0059608
                 206,            0.025137,             0.02311,           0.0079865,             0.86063,             0.91443,             0.98817,             0.83071,            0.016846,            0.012707,           0.0022954,            0.005941,            0.005941,            0.005941
                 207,            0.024792,            0.022591,           0.0075277,             0.84433,              0.9268,             0.98532,             0.81876,            0.016588,            0.012556,           0.0022842,           0.0059212,           0.0059212,           0.0059212
                 208,            0.024432,            0.023285,           0.0072866,             0.85918,             0.91837,             0.98603,              0.8259,            0.016405,            0.012643,           0.0023054,           0.0059014,           0.0059014,           0.0059014
                 209,            0.023018,             0.02037,           0.0076537,             0.84223,             0.93689,             0.99093,             0.81313,            0.016669,            0.012592,           0.0022495,           0.0058816,           0.0058816,           0.0058816
                 210,            0.024522,            0.021911,           0.0079086,             0.82888,             0.93997,             0.98751,             0.82751,            0.016484,            0.012728,           0.0022432,           0.0058618,           0.0058618,           0.0058618
                 211,            0.025415,            0.022421,           0.0074269,             0.84689,             0.94755,             0.98732,             0.82583,            0.016253,            0.012645,           0.0022712,            0.005842,            0.005842,            0.005842
                 212,            0.024352,            0.022566,           0.0074714,             0.83839,             0.94501,             0.98537,             0.83163,            0.016849,            0.012718,           0.0022494,           0.0058222,           0.0058222,           0.0058222
                 213,            0.025051,            0.022085,           0.0073696,             0.86299,             0.92871,             0.98702,             0.83811,            0.016238,            0.012593,           0.0022532,           0.0058024,           0.0058024,           0.0058024
                 214,            0.024591,            0.020296,           0.0071688,             0.89787,             0.90721,             0.98459,             0.82733,            0.016544,            0.012545,           0.0022192,           0.0057826,           0.0057826,           0.0057826
                 215,            0.024176,            0.022348,           0.0076205,             0.88041,             0.92063,             0.98924,             0.83412,            0.016488,            0.012509,           0.0021867,           0.0057628,           0.0057628,           0.0057628
                 216,            0.024982,            0.023192,           0.0070879,             0.86513,             0.94056,             0.98938,              0.8309,             0.01664,            0.012539,           0.0021792,            0.005743,            0.005743,            0.005743
                 217,            0.023849,            0.022016,           0.0070876,             0.85699,             0.94848,             0.98837,             0.83541,            0.016219,            0.012456,           0.0021464,           0.0057232,           0.0057232,           0.0057232
                 218,            0.024282,            0.021735,           0.0070798,             0.84665,             0.94496,             0.99016,             0.83379,              0.0161,            0.012477,           0.0021223,           0.0057034,           0.0057034,           0.0057034
                 219,            0.023943,             0.02195,           0.0070284,             0.83961,             0.95137,             0.98846,             0.82088,            0.016354,            0.012604,           0.0021554,           0.0056836,           0.0056836,           0.0056836
                 220,            0.024552,            0.022594,           0.0071624,             0.85195,             0.94813,             0.99177,             0.83401,            0.016703,             0.01256,           0.0022853,           0.0056638,           0.0056638,           0.0056638
                 221,            0.025125,            0.022614,           0.0071104,             0.85651,             0.94585,             0.98952,             0.84015,            0.015782,            0.012274,           0.0022554,            0.005644,            0.005644,            0.005644
                 222,            0.025385,            0.022701,           0.0071009,             0.85601,             0.94682,             0.98851,             0.84938,            0.016157,             0.01224,            0.002192,           0.0056242,           0.0056242,           0.0056242
                 223,            0.023518,            0.020468,           0.0073769,              0.8559,             0.93939,             0.98759,             0.84359,             0.01582,            0.012284,           0.0021815,           0.0056044,           0.0056044,           0.0056044
                 224,            0.024544,            0.020669,           0.0073823,              0.8434,             0.94224,             0.98988,             0.83857,             0.01633,            0.012353,            0.002147,           0.0055846,           0.0055846,           0.0055846
                 225,            0.024369,            0.023579,           0.0068588,             0.85759,             0.94291,             0.98974,             0.84241,            0.016196,            0.012246,           0.0020809,           0.0055648,           0.0055648,           0.0055648
                 226,            0.025067,            0.021114,           0.0070885,             0.85657,             0.93259,             0.98997,              0.8407,            0.015915,            0.012256,           0.0020865,            0.005545,            0.005545,            0.005545
                 227,            0.025321,            0.020963,           0.0067121,             0.87471,             0.92376,             0.98976,              0.8376,            0.016559,            0.012323,           0.0021359,           0.0055252,           0.0055252,           0.0055252
                 228,            0.023936,             0.02214,           0.0069734,             0.87941,              0.9234,             0.99071,              0.8389,            0.015758,            0.012185,           0.0021374,           0.0055054,           0.0055054,           0.0055054
                 229,            0.024341,            0.021002,           0.0068919,             0.86871,             0.93771,             0.98935,             0.83597,            0.016047,            0.012319,           0.0021321,           0.0054856,           0.0054856,           0.0054856
                 230,            0.024265,            0.020622,           0.0073402,             0.83631,             0.95355,             0.99001,             0.84321,            0.015513,             0.01221,           0.0021029,           0.0054658,           0.0054658,           0.0054658
                 231,            0.023642,            0.022422,           0.0065871,             0.86321,             0.94536,             0.99072,              0.8416,            0.015955,            0.012295,           0.0020721,            0.005446,            0.005446,            0.005446
                 232,            0.023407,            0.021712,           0.0072375,             0.85227,             0.94587,             0.99094,             0.84256,            0.015334,            0.012196,           0.0020449,           0.0054262,           0.0054262,           0.0054262
                 233,            0.023422,            0.022246,           0.0065189,             0.86215,             0.93786,             0.98875,             0.83988,            0.015742,            0.012259,           0.0020197,           0.0054064,           0.0054064,           0.0054064
                 234,            0.023883,            0.021695,           0.0066436,             0.86897,             0.93868,             0.99015,             0.83571,            0.016146,            0.012273,           0.0020058,           0.0053866,           0.0053866,           0.0053866
                 235,            0.024366,            0.022028,           0.0068795,             0.83046,             0.95945,             0.99115,             0.85124,             0.01578,            0.012182,            0.002043,           0.0053668,           0.0053668,           0.0053668
                 236,             0.02301,            0.020503,           0.0075873,             0.84725,             0.96044,             0.98823,             0.84626,            0.015488,            0.012084,            0.002013,            0.005347,            0.005347,            0.005347
                 237,            0.023797,            0.021886,           0.0064807,             0.84546,             0.95603,             0.99014,             0.85057,            0.015427,            0.012005,           0.0019904,           0.0053272,           0.0053272,           0.0053272
                 238,            0.024111,            0.021008,           0.0064028,             0.84583,             0.95783,             0.98981,             0.84231,            0.015249,             0.01203,           0.0019965,           0.0053074,           0.0053074,           0.0053074
                 239,            0.023028,            0.020681,           0.0068901,             0.85231,             0.96514,             0.98951,             0.84601,            0.015454,            0.012096,           0.0019623,           0.0052876,           0.0052876,           0.0052876
                 240,            0.023219,            0.022052,            0.006614,             0.85283,             0.96635,             0.98996,             0.84775,             0.01556,            0.012081,           0.0019307,           0.0052678,           0.0052678,           0.0052678
                 241,            0.022551,            0.022224,           0.0065418,             0.83904,             0.96751,             0.99026,             0.85866,            0.014858,            0.011812,           0.0019094,            0.005248,            0.005248,            0.005248
                 242,            0.023213,            0.020469,             0.00638,             0.84039,              0.9657,               0.989,             0.84985,            0.015381,            0.011921,           0.0019088,           0.0052282,           0.0052282,           0.0052282
                 243,            0.023164,            0.020459,           0.0068182,             0.84577,             0.96899,             0.99202,             0.85157,            0.015478,            0.011962,           0.0019199,           0.0052084,           0.0052084,           0.0052084
                 244,            0.022018,            0.020181,           0.0066736,             0.86385,             0.94375,             0.99104,              0.8608,            0.015172,            0.011951,           0.0019293,           0.0051886,           0.0051886,           0.0051886
                 245,            0.023016,             0.02136,            0.006738,             0.86194,             0.95371,             0.99127,             0.84765,            0.015188,            0.012091,            0.001922,           0.0051688,           0.0051688,           0.0051688
                 246,            0.023704,            0.021946,            0.006738,             0.86629,             0.96134,             0.99092,              0.8377,            0.015719,            0.012234,           0.0019127,            0.005149,            0.005149,            0.005149
                 247,            0.023246,             0.02114,           0.0062952,             0.87427,             0.95496,             0.99057,             0.84543,            0.015671,            0.012265,           0.0018932,           0.0051292,           0.0051292,           0.0051292
                 248,            0.023675,            0.021942,           0.0060092,             0.86597,              0.9525,             0.98864,             0.84618,            0.015674,             0.01212,           0.0018657,           0.0051094,           0.0051094,           0.0051094
                 249,            0.023267,            0.020944,            0.006421,             0.86456,             0.94303,             0.98927,             0.84078,            0.015331,            0.011957,           0.0018596,           0.0050896,           0.0050896,           0.0050896
                 250,            0.022901,            0.020366,            0.006616,             0.87156,             0.96246,             0.99189,             0.84692,            0.015278,            0.011984,           0.0018223,           0.0050698,           0.0050698,           0.0050698
                 251,            0.022513,            0.020247,           0.0066389,             0.86765,              0.9678,             0.98945,             0.85011,            0.015456,            0.011968,           0.0017997,             0.00505,             0.00505,             0.00505
                 252,             0.02349,            0.020796,            0.006222,              0.8588,             0.96332,             0.98925,             0.83995,            0.016096,            0.011914,           0.0018007,           0.0050302,           0.0050302,           0.0050302
                 253,            0.023992,            0.021146,           0.0064532,             0.86855,             0.95668,             0.98938,             0.83972,            0.015866,            0.011899,           0.0018484,           0.0050104,           0.0050104,           0.0050104
                 254,            0.023641,            0.021066,           0.0067998,             0.88168,             0.95433,             0.98924,              0.8461,            0.015605,            0.011794,           0.0018622,           0.0049906,           0.0049906,           0.0049906
                 255,            0.022807,            0.021351,           0.0061666,             0.88177,             0.95511,             0.98961,             0.84966,            0.014906,            0.011651,           0.0018124,           0.0049708,           0.0049708,           0.0049708
                 256,            0.022983,            0.020525,           0.0061245,             0.86733,             0.96967,             0.98856,             0.84996,             0.01508,            0.011751,           0.0017521,            0.004951,            0.004951,            0.004951
                 257,            0.022012,            0.019974,           0.0068576,             0.86983,             0.95808,             0.98957,             0.86121,            0.014813,            0.011726,           0.0017566,           0.0049312,           0.0049312,           0.0049312
                 258,            0.022882,            0.020285,           0.0067256,             0.87717,             0.95797,             0.99049,             0.85634,            0.014973,            0.011558,           0.0017338,           0.0049114,           0.0049114,           0.0049114
                 259,            0.022787,            0.019692,           0.0056529,             0.88129,             0.95297,             0.99128,             0.85195,            0.014388,            0.011484,           0.0016919,           0.0048916,           0.0048916,           0.0048916
                 260,            0.023008,            0.021024,           0.0062152,             0.89728,             0.93963,             0.98936,             0.85535,            0.014868,            0.011744,           0.0017138,           0.0048718,           0.0048718,           0.0048718
                 261,            0.022255,            0.020754,           0.0062459,             0.90151,             0.93674,             0.98952,             0.85284,            0.014985,            0.011718,           0.0017534,            0.004852,            0.004852,            0.004852
                 262,            0.022344,            0.020111,           0.0060083,             0.89897,             0.94628,              0.9894,             0.85353,            0.014796,            0.011683,           0.0017556,           0.0048322,           0.0048322,           0.0048322
                 263,            0.022403,            0.019503,           0.0062466,             0.89208,             0.94607,             0.99101,             0.84441,            0.015165,            0.011696,           0.0017688,           0.0048124,           0.0048124,           0.0048124
                 264,            0.022094,            0.021272,           0.0059725,             0.88552,             0.95515,             0.98953,             0.86163,            0.014959,             0.01156,           0.0017819,           0.0047926,           0.0047926,           0.0047926
                 265,            0.023047,            0.022268,            0.005875,             0.88607,             0.95717,             0.99153,             0.86503,            0.014517,            0.011524,           0.0017896,           0.0047728,           0.0047728,           0.0047728
                 266,            0.021891,            0.019654,           0.0058363,             0.88579,             0.95535,             0.99179,             0.85271,            0.015122,            0.011743,           0.0017491,            0.004753,            0.004753,            0.004753
                 267,            0.022441,            0.021414,            0.005948,             0.89534,             0.95571,             0.99158,             0.85905,            0.014712,            0.011676,           0.0017259,           0.0047332,           0.0047332,           0.0047332
                 268,            0.022387,            0.019432,           0.0059165,             0.87799,             0.96729,             0.98987,             0.86539,            0.014761,             0.01174,           0.0017073,           0.0047134,           0.0047134,           0.0047134
                 269,            0.022254,            0.020009,           0.0059885,             0.86971,             0.97303,             0.98939,             0.86457,             0.01454,            0.011537,           0.0017198,           0.0046936,           0.0046936,           0.0046936
                 270,            0.023391,            0.019994,             0.00635,             0.86764,               0.966,             0.99135,             0.86544,            0.014864,            0.011612,           0.0017093,           0.0046738,           0.0046738,           0.0046738
                 271,            0.022017,            0.019601,           0.0057885,             0.89902,             0.94328,             0.98733,             0.84772,            0.014834,            0.011691,           0.0016891,            0.004654,            0.004654,            0.004654
                 272,            0.021311,            0.020665,            0.006025,             0.87767,             0.96199,             0.99164,             0.85829,            0.014378,            0.011521,           0.0016857,           0.0046342,           0.0046342,           0.0046342
                 273,            0.021902,            0.020806,           0.0061336,             0.88921,             0.95893,             0.99121,             0.86533,            0.014231,            0.011602,           0.0016766,           0.0046144,           0.0046144,           0.0046144
                 274,            0.021995,            0.019632,           0.0057909,             0.88475,             0.96311,             0.99023,             0.86877,            0.014185,            0.011586,           0.0016515,           0.0045946,           0.0045946,           0.0045946
                 275,            0.022408,            0.020555,            0.006241,             0.89446,             0.96335,             0.99051,             0.86822,            0.014514,            0.011567,           0.0016081,           0.0045748,           0.0045748,           0.0045748
                 276,            0.021921,            0.020513,             0.00584,             0.88676,             0.96581,             0.99122,             0.87152,            0.014474,            0.011408,           0.0016048,            0.004555,            0.004555,            0.004555
                 277,            0.022175,            0.019185,           0.0059363,             0.87817,             0.97159,             0.99112,             0.86705,            0.014219,            0.011342,           0.0016093,           0.0045352,           0.0045352,           0.0045352
                 278,            0.021888,            0.019546,           0.0058793,             0.87658,             0.97799,             0.98911,             0.86356,            0.014517,            0.011374,           0.0016114,           0.0045154,           0.0045154,           0.0045154
                 279,            0.022237,            0.020591,           0.0061726,             0.88427,             0.96851,             0.98995,             0.87491,             0.01411,            0.011226,           0.0016073,           0.0044956,           0.0044956,           0.0044956
                 280,            0.021025,            0.019318,           0.0060954,             0.87606,             0.97819,             0.98899,              0.8633,            0.014203,             0.01134,           0.0015806,           0.0044758,           0.0044758,           0.0044758
                 281,            0.021161,             0.01959,           0.0055403,             0.88904,             0.97193,             0.99048,             0.86877,            0.014137,            0.011326,           0.0015661,            0.004456,            0.004456,            0.004456
                 282,            0.021277,            0.019247,           0.0054357,             0.87348,             0.97857,             0.98927,             0.86842,            0.014125,            0.011319,           0.0015562,           0.0044362,           0.0044362,           0.0044362
                 283,            0.021242,            0.020848,           0.0055048,             0.85764,             0.98609,             0.99067,             0.86542,            0.014132,            0.011262,            0.001557,           0.0044164,           0.0044164,           0.0044164
                 284,             0.02227,            0.020556,           0.0057215,             0.86556,              0.9714,             0.99061,             0.87522,            0.014052,            0.011162,           0.0015716,           0.0043966,           0.0043966,           0.0043966
                 285,             0.02257,            0.019951,           0.0059802,             0.85484,               0.981,             0.99057,             0.86764,            0.014279,            0.011276,           0.0015706,           0.0043768,           0.0043768,           0.0043768
                 286,            0.022489,            0.021508,           0.0061092,             0.87883,             0.98447,             0.98975,             0.86808,            0.013926,            0.011277,           0.0015597,            0.004357,            0.004357,            0.004357
                 287,            0.021164,            0.019916,           0.0058755,             0.88111,             0.97694,             0.99165,             0.86958,            0.013641,            0.011165,           0.0015587,           0.0043372,           0.0043372,           0.0043372
                 288,            0.021229,            0.018768,           0.0057525,             0.88175,             0.97301,             0.99123,             0.86105,            0.014175,            0.011207,           0.0015403,           0.0043174,           0.0043174,           0.0043174
                 289,            0.021781,              0.0204,           0.0056321,             0.88513,             0.96886,             0.99113,             0.86951,            0.014316,            0.011283,           0.0015335,           0.0042976,           0.0042976,           0.0042976
                 290,            0.021636,            0.019529,           0.0060861,             0.87794,              0.9815,             0.99157,             0.87199,            0.013919,            0.011196,           0.0015423,           0.0042778,           0.0042778,           0.0042778
                 291,            0.021242,            0.018908,             0.00554,              0.8779,             0.97456,             0.98818,             0.86667,            0.013925,            0.011145,           0.0015586,            0.004258,            0.004258,            0.004258
                 292,            0.021684,            0.018726,           0.0057322,             0.88532,             0.97262,             0.98962,             0.86985,            0.013875,            0.011192,           0.0015678,           0.0042382,           0.0042382,           0.0042382
                 293,            0.021311,            0.019531,            0.005854,              0.8696,             0.97996,             0.99115,             0.86554,            0.014014,            0.011164,           0.0015935,           0.0042184,           0.0042184,           0.0042184
                 294,            0.021559,            0.020785,           0.0057891,             0.87189,             0.97717,             0.99014,             0.87268,            0.013514,            0.011087,           0.0015772,           0.0041986,           0.0041986,           0.0041986
                 295,            0.020939,            0.019027,           0.0058252,             0.86462,             0.97434,             0.98873,             0.87601,             0.01357,            0.010971,           0.0015457,           0.0041788,           0.0041788,           0.0041788
                 296,             0.02142,             0.01959,           0.0055067,             0.86368,             0.97691,             0.98926,             0.87749,            0.013677,            0.011032,           0.0015405,            0.004159,            0.004159,            0.004159
                 297,            0.020518,            0.018976,           0.0054192,              0.8816,             0.96773,             0.98969,             0.88279,            0.013576,               0.011,            0.001524,           0.0041392,           0.0041392,           0.0041392
                 298,            0.021483,            0.020426,           0.0056055,             0.87147,             0.98154,             0.99106,             0.87092,            0.013684,            0.011025,           0.0015004,           0.0041194,           0.0041194,           0.0041194
                 299,            0.021184,            0.020188,           0.0060494,              0.8636,             0.97879,             0.99123,             0.87902,            0.013449,             0.01105,           0.0015129,           0.0040996,           0.0040996,           0.0040996
                 300,            0.021943,             0.02034,           0.0055985,              0.8712,             0.98178,             0.99144,             0.87366,            0.014354,            0.011195,           0.0015383,           0.0040798,           0.0040798,           0.0040798
                 301,             0.02132,            0.018099,            0.005774,             0.89448,             0.96688,             0.98962,             0.87852,            0.013787,            0.011042,           0.0015539,             0.00406,             0.00406,             0.00406
                 302,            0.021658,            0.020309,           0.0054278,              0.8803,             0.97429,             0.98968,             0.87752,            0.013742,            0.011088,           0.0015538,           0.0040402,           0.0040402,           0.0040402
                 303,            0.021497,            0.019706,           0.0059655,             0.87876,             0.97757,             0.99107,             0.87065,            0.013515,            0.011098,           0.0015189,           0.0040204,           0.0040204,           0.0040204
                 304,            0.020232,            0.018744,           0.0054765,              0.8784,             0.97865,             0.99047,             0.87238,            0.013593,            0.011055,           0.0015275,           0.0040006,           0.0040006,           0.0040006
                 305,            0.020651,            0.019083,           0.0054124,             0.91017,             0.95727,             0.98937,             0.88259,            0.013156,            0.010914,           0.0015236,           0.0039808,           0.0039808,           0.0039808
                 306,            0.021674,            0.019141,           0.0051875,             0.88631,             0.97955,             0.98857,              0.8766,            0.013229,            0.010829,           0.0015078,            0.003961,            0.003961,            0.003961
                 307,            0.020812,            0.020387,           0.0050076,             0.88507,              0.9801,             0.98901,             0.87133,              0.0133,            0.010875,           0.0014689,           0.0039412,           0.0039412,           0.0039412
                 308,            0.021258,             0.01943,            0.005331,             0.89447,             0.97454,              0.9907,             0.87953,            0.013615,            0.011003,           0.0014593,           0.0039214,           0.0039214,           0.0039214
                 309,            0.021205,             0.01935,           0.0055741,             0.90042,             0.96759,              0.9911,             0.87698,            0.013512,            0.010987,           0.0014508,           0.0039016,           0.0039016,           0.0039016
                 310,             0.02098,            0.018817,           0.0055047,             0.90316,             0.96504,             0.98979,             0.88413,            0.013279,             0.01086,           0.0014523,           0.0038818,           0.0038818,           0.0038818
                 311,            0.020693,            0.019145,           0.0048976,             0.90588,             0.95921,             0.98906,             0.87923,            0.013289,            0.010912,           0.0014295,            0.003862,            0.003862,            0.003862
                 312,            0.020323,            0.019502,           0.0051697,             0.89465,             0.97736,              0.9914,             0.88054,             0.01325,            0.010839,           0.0014156,           0.0038422,           0.0038422,           0.0038422
                 313,            0.020471,            0.018698,           0.0054693,             0.90175,             0.96452,              0.9909,             0.87679,            0.013271,             0.01091,            0.001426,           0.0038224,           0.0038224,           0.0038224
                 314,            0.021186,            0.019659,           0.0055891,             0.91085,             0.96414,             0.98916,             0.87939,            0.013222,            0.010854,           0.0014156,           0.0038026,           0.0038026,           0.0038026
                 315,            0.021226,            0.019856,           0.0053554,             0.90596,             0.97062,             0.98881,             0.88039,            0.013329,             0.01082,           0.0014051,           0.0037828,           0.0037828,           0.0037828
                 316,            0.020972,            0.020457,           0.0052222,             0.90683,             0.96748,             0.98892,             0.88284,            0.012774,            0.010743,            0.001415,            0.003763,            0.003763,            0.003763
                 317,            0.020658,            0.020205,           0.0053171,             0.90283,             0.97319,             0.99165,             0.87678,             0.01296,            0.010824,           0.0013944,           0.0037432,           0.0037432,           0.0037432
                 318,            0.021391,            0.019737,           0.0049956,             0.89658,             0.97012,             0.98971,             0.88818,            0.012889,            0.010701,           0.0013829,           0.0037234,           0.0037234,           0.0037234
                 319,            0.020654,            0.019266,           0.0054331,             0.90736,             0.96705,             0.99154,             0.88377,            0.012911,            0.010697,           0.0013656,           0.0037036,           0.0037036,           0.0037036
                 320,            0.019567,             0.01852,           0.0054179,             0.91359,             0.96377,             0.98934,              0.8839,            0.012895,            0.010705,           0.0013506,           0.0036838,           0.0036838,           0.0036838
                 321,            0.020521,            0.018246,           0.0053096,             0.90669,             0.96725,             0.98896,             0.88227,             0.01271,            0.010762,           0.0013387,            0.003664,            0.003664,            0.003664
