               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 319,            0.028532,            0.019847,           0.0077186,             0.80633,             0.97103,             0.98604,             0.81744,            0.019056,            0.012353,           0.0020257,           0.0096852,           0.0096852,           0.0096852
                 320,            0.028331,            0.019977,           0.0077824,              0.7789,             0.96723,             0.98616,             0.80126,            0.019514,            0.012241,           0.0020457,           0.0096842,           0.0096842,           0.0096842
                 321,            0.027655,            0.019979,           0.0077415,              0.8444,             0.94051,             0.98861,             0.80531,            0.019033,            0.012302,           0.0020604,           0.0096832,           0.0096832,           0.0096832
                 322,             0.02979,            0.021682,           0.0077799,             0.80616,              0.9732,             0.99019,             0.81031,            0.018698,            0.012415,           0.0020186,           0.0096822,           0.0096822,           0.0096822
                 323,            0.029072,            0.021375,           0.0081276,             0.85987,             0.96156,             0.98811,             0.81237,            0.018847,             0.01235,           0.0020666,           0.0096812,           0.0096812,           0.0096812
                 324,            0.028292,            0.021232,           0.0072182,             0.86508,             0.95215,             0.99019,             0.81438,            0.018867,            0.012209,           0.0020755,           0.0096802,           0.0096802,           0.0096802
                 325,            0.027767,            0.020794,           0.0076217,             0.83622,             0.97312,             0.99148,             0.80955,            0.018485,             0.01205,           0.0020517,           0.0096792,           0.0096792,           0.0096792
                 326,            0.028876,            0.021614,           0.0072088,             0.82222,             0.97825,             0.99206,             0.82112,            0.018323,            0.011975,           0.0019256,           0.0096783,           0.0096783,           0.0096783
                 327,            0.027661,            0.021754,           0.0078623,             0.88117,             0.94282,             0.98935,             0.82316,            0.018359,            0.012061,           0.0019073,           0.0096773,           0.0096773,           0.0096773
                 328,            0.028392,            0.022256,           0.0075032,             0.83547,             0.96492,             0.99086,             0.82727,            0.018417,             0.01206,           0.0019097,           0.0096763,           0.0096763,           0.0096763
                 329,            0.028768,            0.021382,           0.0070159,             0.84539,             0.95187,              0.9894,             0.82368,            0.018164,            0.012021,            0.001944,           0.0096753,           0.0096753,           0.0096753
                 330,            0.028112,            0.020821,           0.0073399,             0.82657,             0.96403,             0.98313,             0.82444,             0.01877,             0.01203,           0.0019819,           0.0096743,           0.0096743,           0.0096743
                 331,            0.027394,            0.021379,           0.0078015,             0.86639,              0.9478,             0.99051,             0.82175,            0.018071,             0.01199,           0.0020155,           0.0096733,           0.0096733,           0.0096733
                 332,            0.028602,            0.022635,           0.0071717,             0.88956,             0.93138,             0.99082,             0.81546,            0.018781,            0.012193,            0.001928,           0.0096723,           0.0096723,           0.0096723
                 333,            0.028369,            0.020569,           0.0077413,              0.8495,             0.95154,             0.98848,             0.81632,            0.018883,            0.012293,           0.0019883,           0.0096713,           0.0096713,           0.0096713
                 334,            0.028367,            0.020869,           0.0075964,             0.83679,             0.96031,             0.98962,              0.8176,            0.018129,            0.012182,           0.0020134,           0.0096703,           0.0096703,           0.0096703
                 335,            0.029127,            0.020965,           0.0076406,             0.85248,             0.96533,             0.99185,              0.8329,            0.018193,            0.012045,           0.0020075,           0.0096693,           0.0096693,           0.0096693
                 336,            0.027826,            0.020212,           0.0076378,             0.83902,             0.97722,             0.98725,             0.83173,            0.018064,            0.011948,           0.0019168,           0.0096684,           0.0096684,           0.0096684
                 337,            0.028093,             0.02146,           0.0077403,             0.84872,              0.9652,             0.98934,             0.81206,            0.018535,            0.011968,           0.0018989,           0.0096674,           0.0096674,           0.0096674
                 338,            0.027286,            0.020689,           0.0075085,              0.8599,             0.96305,             0.98843,             0.81906,            0.018563,            0.011858,           0.0018177,           0.0096664,           0.0096664,           0.0096664
                 339,            0.028497,            0.020742,           0.0074301,             0.87209,             0.93842,             0.98762,             0.80779,            0.019392,            0.011983,           0.0019957,           0.0096654,           0.0096654,           0.0096654
                 340,            0.029343,            0.020174,           0.0079401,             0.86684,             0.93808,             0.98907,             0.80013,            0.019338,            0.012148,            0.002266,           0.0096644,           0.0096644,           0.0096644
                 341,            0.029354,            0.021842,           0.0083103,             0.85523,             0.94763,             0.99089,             0.79836,            0.018822,            0.012139,           0.0020531,           0.0096634,           0.0096634,           0.0096634
                 342,            0.029347,            0.021112,           0.0082698,             0.84732,             0.97534,             0.99045,             0.81254,            0.018757,             0.01219,           0.0019725,           0.0096624,           0.0096624,           0.0096624
                 343,            0.028502,            0.020979,           0.0077281,             0.88166,             0.96873,             0.99206,             0.81906,            0.018487,            0.012173,             0.00198,           0.0096614,           0.0096614,           0.0096614
                 344,            0.027611,            0.020821,           0.0074019,             0.88343,             0.96361,             0.99133,             0.81697,            0.018463,            0.012085,           0.0019308,           0.0096604,           0.0096604,           0.0096604
                 345,            0.029072,            0.021982,           0.0072143,             0.86418,              0.9646,             0.99175,             0.81802,            0.018951,             0.01213,            0.001858,           0.0096594,           0.0096594,           0.0096594
                 346,            0.029219,            0.021693,           0.0076586,             0.85787,             0.96504,             0.99199,             0.81905,             0.01839,            0.012079,           0.0019254,           0.0096585,           0.0096585,           0.0096585
                 347,            0.026686,            0.018745,           0.0076955,              0.8745,             0.95902,             0.99019,             0.82505,              0.0179,            0.011961,           0.0019646,           0.0096575,           0.0096575,           0.0096575
                 348,            0.029205,            0.021869,            0.007304,             0.85557,             0.97305,              0.9894,             0.82964,             0.01845,             0.01191,           0.0018793,           0.0096565,           0.0096565,           0.0096565
                 349,            0.028091,            0.019838,           0.0075283,              0.8485,             0.97052,             0.98705,             0.80572,            0.018831,            0.012005,           0.0019668,           0.0096555,           0.0096555,           0.0096555
                 350,            0.027693,            0.021622,            0.007346,             0.84904,             0.97439,              0.9887,             0.82161,            0.018193,            0.011981,           0.0019826,           0.0096545,           0.0096545,           0.0096545
                 351,            0.028075,            0.019361,           0.0072789,             0.85552,             0.95536,             0.98846,              0.8075,            0.018635,            0.011926,           0.0018985,           0.0096535,           0.0096535,           0.0096535
                 352,            0.028546,            0.021993,           0.0074768,             0.86602,             0.97614,             0.98919,             0.82538,            0.018374,            0.011835,           0.0018498,           0.0096525,           0.0096525,           0.0096525
                 353,            0.028749,            0.021213,           0.0078004,             0.87602,             0.95477,             0.98903,             0.81895,            0.018895,            0.012089,           0.0018327,           0.0096515,           0.0096515,           0.0096515
                 354,            0.027801,            0.020173,           0.0074936,             0.88601,             0.95194,             0.99072,             0.83457,            0.018323,            0.011767,           0.0019312,           0.0096505,           0.0096505,           0.0096505
                 355,            0.028837,            0.020842,           0.0074007,             0.89154,             0.94803,             0.99422,             0.83225,            0.018043,            0.011582,           0.0019204,           0.0096495,           0.0096495,           0.0096495
                 356,            0.028898,            0.021828,           0.0075005,             0.90416,             0.94326,             0.99077,             0.81549,            0.018802,            0.011862,           0.0019347,           0.0096486,           0.0096486,           0.0096486
                 357,            0.028968,            0.019404,           0.0074294,             0.83981,             0.97126,             0.98771,             0.81058,            0.018792,            0.012077,           0.0020273,           0.0096476,           0.0096476,           0.0096476
                 358,            0.028617,            0.020806,           0.0075339,             0.87591,             0.96265,             0.98784,              0.8194,            0.018637,            0.012103,           0.0020849,           0.0096466,           0.0096466,           0.0096466
                 359,            0.029421,            0.021227,           0.0078297,             0.88188,             0.96648,             0.98687,             0.81581,            0.018695,            0.012082,           0.0018317,           0.0096456,           0.0096456,           0.0096456
                 360,             0.02827,            0.021236,           0.0075921,             0.88138,             0.96732,             0.99135,             0.81805,            0.018056,            0.011986,             0.00188,           0.0096446,           0.0096446,           0.0096446
                 361,            0.028603,            0.023032,           0.0074535,             0.87973,             0.96834,             0.99125,             0.82273,            0.018349,            0.012043,           0.0019208,           0.0096436,           0.0096436,           0.0096436
                 362,            0.026983,            0.020402,           0.0073242,             0.88848,             0.96371,             0.98842,             0.82656,            0.018454,            0.011953,           0.0017813,           0.0096426,           0.0096426,           0.0096426
                 363,            0.028116,            0.020673,           0.0076008,             0.89526,             0.94424,              0.9893,             0.81864,            0.018417,            0.012043,           0.0018132,           0.0096416,           0.0096416,           0.0096416
                 364,            0.028189,            0.021294,            0.007509,             0.89813,             0.94779,             0.98931,             0.82474,            0.018295,            0.011935,           0.0018017,           0.0096406,           0.0096406,           0.0096406
                 365,            0.027647,             0.02134,           0.0075387,             0.90018,             0.95164,             0.99201,             0.82153,            0.018139,            0.012004,           0.0018344,           0.0096396,           0.0096396,           0.0096396
                 366,            0.028415,            0.021789,           0.0073283,             0.87207,             0.96468,             0.99136,             0.82129,            0.018463,            0.012016,           0.0018386,           0.0096387,           0.0096387,           0.0096387
                 367,            0.029113,            0.020746,           0.0076467,             0.86537,             0.98092,              0.9912,             0.82016,            0.018563,            0.012026,           0.0019353,           0.0096377,           0.0096377,           0.0096377
                 368,            0.027623,            0.021476,           0.0081583,             0.86973,             0.98929,             0.98844,             0.82892,             0.01809,            0.011945,           0.0020593,           0.0096367,           0.0096367,           0.0096367
                 369,            0.028132,            0.021532,           0.0071465,              0.8723,              0.9854,             0.99208,             0.82558,            0.018359,            0.012068,           0.0019446,           0.0096357,           0.0096357,           0.0096357
                 370,            0.028948,            0.020511,           0.0073633,             0.87403,             0.97127,             0.98662,             0.83097,            0.018577,            0.012088,           0.0018688,           0.0096347,           0.0096347,           0.0096347
                 371,            0.027249,            0.019736,           0.0073672,             0.86187,             0.97573,             0.98529,             0.82199,            0.018712,            0.012118,           0.0018934,           0.0096337,           0.0096337,           0.0096337
                 372,            0.027817,            0.021808,           0.0073538,             0.87396,             0.96884,             0.98898,             0.83541,            0.018275,            0.012006,           0.0017881,           0.0096327,           0.0096327,           0.0096327
                 373,            0.029378,            0.021982,            0.007865,             0.84771,             0.96268,             0.98795,              0.8252,            0.018634,            0.011934,           0.0019048,           0.0096317,           0.0096317,           0.0096317
                 374,            0.028367,            0.020495,           0.0077312,             0.85594,              0.9863,             0.98898,             0.83057,            0.018105,            0.011916,           0.0019553,           0.0096307,           0.0096307,           0.0096307
                 375,            0.029718,            0.022006,           0.0078106,             0.87181,             0.97018,             0.98808,             0.82726,            0.018141,             0.01194,           0.0019069,           0.0096297,           0.0096297,           0.0096297
                 376,            0.028264,            0.020237,            0.007287,             0.86407,             0.97603,             0.98974,             0.81636,            0.018753,            0.011967,           0.0018957,           0.0096288,           0.0096288,           0.0096288
                 377,            0.028325,            0.022259,           0.0076355,             0.85806,             0.98104,              0.9897,             0.83364,            0.017951,            0.011881,             0.00183,           0.0096278,           0.0096278,           0.0096278
                 378,            0.029225,             0.02123,           0.0075294,             0.86818,             0.97258,             0.98946,             0.82275,            0.018218,            0.012102,           0.0018224,           0.0096268,           0.0096268,           0.0096268
                 379,            0.029243,            0.021774,           0.0074371,             0.86761,              0.9807,             0.99144,             0.82999,            0.018183,            0.012032,           0.0018662,           0.0096258,           0.0096258,           0.0096258
                 380,             0.02852,            0.022188,           0.0074175,             0.86873,             0.98998,             0.99202,             0.81454,            0.017627,            0.011931,           0.0018437,           0.0096248,           0.0096248,           0.0096248
                 381,            0.028153,            0.021465,           0.0080967,              0.8611,             0.98127,             0.99264,             0.82933,            0.017947,             0.01188,           0.0018113,           0.0096238,           0.0096238,           0.0096238
                 382,            0.029059,            0.022254,           0.0076176,             0.86569,             0.97176,             0.99038,             0.82596,            0.017998,            0.011941,           0.0017824,           0.0096228,           0.0096228,           0.0096228
                 383,            0.027624,            0.021088,           0.0071791,             0.88088,             0.96353,             0.98897,             0.83341,            0.017842,            0.011832,           0.0018225,           0.0096218,           0.0096218,           0.0096218
                 384,            0.028036,            0.020782,           0.0070811,             0.86284,             0.97623,             0.99132,             0.82445,              0.0182,            0.011925,           0.0017942,           0.0096208,           0.0096208,           0.0096208
                 385,              0.0285,            0.020967,            0.006928,             0.86308,             0.98124,             0.98914,             0.81504,            0.017972,            0.011981,           0.0017232,           0.0096198,           0.0096198,           0.0096198
                 386,            0.028985,            0.020485,           0.0070002,             0.87212,             0.97779,             0.99182,             0.81122,            0.017983,            0.011853,           0.0017397,           0.0096188,           0.0096188,           0.0096188
                 387,            0.028598,             0.02031,           0.0075994,             0.89043,             0.96054,             0.99185,             0.81929,             0.01825,            0.011986,           0.0018046,           0.0096179,           0.0096179,           0.0096179
                 388,            0.026595,            0.020005,           0.0072839,             0.89914,             0.96361,             0.98858,             0.82828,            0.017448,            0.011758,           0.0017863,           0.0096169,           0.0096169,           0.0096169
                 389,            0.028988,            0.020822,            0.007077,             0.87444,             0.96201,             0.99133,              0.8313,            0.018119,             0.01189,           0.0017099,           0.0096159,           0.0096159,           0.0096159
                 390,            0.027113,            0.020967,           0.0071759,             0.91013,             0.94536,             0.99162,             0.83463,             0.01775,            0.011758,           0.0017506,           0.0096149,           0.0096149,           0.0096149
                 391,            0.028108,            0.021256,           0.0075279,             0.90624,             0.94817,             0.99393,             0.83833,            0.017702,            0.011598,           0.0017649,           0.0096139,           0.0096139,           0.0096139
                 392,            0.027732,            0.021061,           0.0073165,             0.89892,             0.95993,             0.99208,             0.84023,            0.017348,            0.011532,           0.0017227,           0.0096129,           0.0096129,           0.0096129
                 393,            0.028346,            0.020666,           0.0073302,             0.87168,              0.9643,              0.9917,             0.83938,             0.01762,             0.01151,           0.0016928,           0.0096119,           0.0096119,           0.0096119
                 394,            0.027864,            0.021562,           0.0069273,             0.86947,             0.97167,             0.99122,             0.83739,             0.01744,            0.011544,            0.001681,           0.0096109,           0.0096109,           0.0096109
                 395,            0.027149,            0.019224,           0.0073812,             0.88688,             0.96345,             0.98989,             0.82151,            0.017655,            0.011682,           0.0017251,           0.0096099,           0.0096099,           0.0096099
                 396,            0.028606,            0.021351,           0.0075375,             0.89567,             0.96278,             0.98972,             0.82891,            0.017862,            0.011705,           0.0017061,            0.009609,            0.009609,            0.009609
                 397,            0.027485,            0.020729,           0.0074975,             0.90302,             0.94749,             0.99138,             0.83881,            0.017873,            0.011704,           0.0016783,            0.009608,            0.009608,            0.009608
                 398,            0.027793,            0.019466,           0.0072888,             0.86855,             0.98127,             0.99119,             0.83259,            0.017544,            0.011517,           0.0016655,            0.009607,            0.009607,            0.009607
                 399,            0.029143,            0.021109,           0.0076697,             0.87893,             0.98294,             0.99167,             0.82052,            0.017887,            0.011767,           0.0017121,            0.009606,            0.009606,            0.009606
                 400,            0.027818,            0.020892,           0.0072196,             0.89506,             0.96073,             0.99339,             0.82473,            0.017688,            0.011693,           0.0017318,            0.009605,            0.009605,            0.009605
                 401,            0.027934,            0.018772,           0.0072542,             0.86762,             0.97749,             0.99135,             0.82528,            0.017867,            0.011599,           0.0016825,            0.009604,            0.009604,            0.009604
                 402,            0.027552,            0.020993,           0.0069164,             0.86676,             0.97747,             0.99112,             0.82699,            0.017637,            0.011513,           0.0016625,            0.009603,            0.009603,            0.009603
                 403,            0.028134,            0.022689,           0.0073272,             0.90319,              0.9574,              0.9898,             0.82897,            0.017209,            0.011364,           0.0017691,            0.009602,            0.009602,            0.009602
                 404,            0.028748,            0.022291,           0.0070548,             0.86344,             0.99039,             0.98968,             0.83438,            0.017171,            0.011332,           0.0017719,            0.009601,            0.009601,            0.009601
                 405,            0.029068,            0.021342,            0.007484,              0.9006,             0.97152,             0.99166,             0.84054,            0.017498,             0.01156,           0.0017643,              0.0096,              0.0096,              0.0096
                 406,             0.02953,            0.023028,           0.0072012,             0.90076,             0.97258,              0.9917,             0.83603,            0.017746,            0.011629,           0.0017669,            0.009599,            0.009599,            0.009599
                 407,            0.027662,            0.019882,            0.007718,             0.88201,             0.98537,             0.99113,             0.83693,            0.017696,            0.011755,           0.0017181,           0.0095981,           0.0095981,           0.0095981
                 408,            0.026772,             0.01938,           0.0075239,             0.88771,             0.98056,             0.99113,             0.83987,            0.017303,            0.011711,           0.0016614,           0.0095971,           0.0095971,           0.0095971
                 409,            0.028382,             0.02238,            0.007141,             0.89435,             0.97611,             0.99169,             0.84572,            0.017385,            0.011668,           0.0017419,           0.0095961,           0.0095961,           0.0095961
                 410,            0.027175,            0.021075,           0.0076816,             0.88069,              0.9809,             0.99382,             0.83862,            0.017328,            0.011551,           0.0016944,           0.0095951,           0.0095951,           0.0095951
                 411,            0.027469,            0.020644,           0.0072697,             0.90261,             0.96289,             0.99113,             0.84195,            0.017561,            0.011565,           0.0016542,           0.0095941,           0.0095941,           0.0095941
                 412,            0.029123,            0.020818,           0.0072229,             0.89369,             0.96408,             0.99104,             0.83576,            0.017872,            0.011671,            0.001634,           0.0095931,           0.0095931,           0.0095931
                 413,            0.028116,            0.022044,           0.0072653,             0.86004,             0.97771,             0.98858,             0.83199,             0.01775,            0.011722,           0.0017179,           0.0095921,           0.0095921,           0.0095921
                 414,             0.02788,            0.020869,           0.0073367,             0.88706,             0.96489,             0.98948,             0.84363,            0.017009,            0.011559,           0.0016831,           0.0095911,           0.0095911,           0.0095911
                 415,            0.027998,             0.02047,           0.0072293,               0.897,             0.96727,             0.99087,             0.83202,            0.017219,            0.011561,           0.0016678,           0.0095901,           0.0095901,           0.0095901
                 416,            0.027708,            0.021015,           0.0074534,             0.89108,             0.96715,             0.98895,             0.83867,            0.017286,            0.011499,           0.0016661,           0.0095892,           0.0095892,           0.0095892
                 417,            0.026925,            0.020179,           0.0074257,             0.88115,             0.97123,             0.99083,             0.84398,            0.017116,            0.011458,           0.0017236,           0.0095882,           0.0095882,           0.0095882
                 418,            0.027826,            0.020827,           0.0073816,             0.87246,             0.97275,             0.99157,             0.83395,            0.017251,            0.011645,           0.0017075,           0.0095872,           0.0095872,           0.0095872
                 419,            0.028438,            0.022004,            0.007714,             0.87143,             0.97678,             0.98935,             0.83473,            0.017489,            0.011745,           0.0016768,           0.0095862,           0.0095862,           0.0095862
                 420,            0.028114,            0.021143,           0.0072918,             0.86885,              0.9746,             0.98667,             0.83217,            0.017604,             0.01154,           0.0016985,           0.0095852,           0.0095852,           0.0095852
                 421,            0.028435,            0.020664,           0.0072519,             0.87409,              0.9747,             0.98948,             0.84269,            0.017432,            0.011396,           0.0016887,           0.0095842,           0.0095842,           0.0095842
                 422,            0.028489,             0.02187,           0.0069004,             0.87359,             0.97989,             0.99281,             0.82535,            0.017496,            0.011442,           0.0017053,           0.0095832,           0.0095832,           0.0095832
                 423,            0.028111,            0.021682,           0.0077495,             0.87708,             0.98879,             0.98919,               0.823,             0.01767,            0.011402,           0.0017356,           0.0095822,           0.0095822,           0.0095822
                 424,            0.028169,             0.02118,           0.0075506,             0.89611,             0.97597,             0.99195,             0.83049,            0.017455,            0.011395,           0.0017005,           0.0095812,           0.0095812,           0.0095812
                 425,            0.027138,            0.020496,           0.0069561,             0.87497,             0.98895,             0.98955,             0.83815,            0.017268,            0.011355,           0.0016899,           0.0095802,           0.0095802,           0.0095802
                 426,            0.027631,            0.020715,           0.0069969,             0.89097,             0.98031,              0.9922,             0.83746,            0.017159,            0.011469,           0.0016861,           0.0095793,           0.0095793,           0.0095793
                 427,            0.028985,            0.020626,           0.0075231,             0.87648,             0.99238,             0.99168,             0.84225,            0.017163,            0.011486,           0.0016747,           0.0095783,           0.0095783,           0.0095783
                 428,            0.028179,            0.021124,           0.0066284,              0.8826,             0.98787,             0.99172,             0.84144,            0.016962,            0.011443,           0.0016239,           0.0095773,           0.0095773,           0.0095773
                 429,            0.027915,            0.021276,           0.0069963,             0.88266,             0.98451,             0.99181,             0.83128,            0.017206,            0.011632,           0.0016415,           0.0095763,           0.0095763,           0.0095763
                 430,            0.027171,            0.019961,           0.0070426,             0.89003,             0.96248,             0.99217,              0.8497,            0.016831,            0.011455,           0.0016753,           0.0095753,           0.0095753,           0.0095753
                 431,            0.027838,            0.021077,            0.007019,             0.87529,             0.97254,             0.99186,             0.83982,            0.017162,            0.011472,           0.0017294,           0.0095743,           0.0095743,           0.0095743
                 432,            0.027138,            0.020324,           0.0070327,             0.89769,             0.96834,             0.99366,             0.84369,            0.017117,            0.011516,           0.0017126,           0.0095733,           0.0095733,           0.0095733
                 433,            0.027489,            0.020469,             0.00697,             0.90603,             0.97087,             0.99359,             0.84876,            0.017137,             0.01143,           0.0016238,           0.0095723,           0.0095723,           0.0095723
                 434,            0.027775,            0.020565,           0.0067124,             0.87948,             0.98485,             0.99337,             0.85152,            0.016944,            0.011397,           0.0016317,           0.0095713,           0.0095713,           0.0095713
                 435,            0.028614,            0.021505,           0.0074662,              0.8908,             0.97589,             0.99334,             0.84658,            0.017157,            0.011512,           0.0016497,           0.0095703,           0.0095703,           0.0095703
                 436,            0.028986,               0.021,           0.0075338,             0.90276,             0.97228,             0.99415,             0.84381,            0.017129,            0.011544,           0.0016744,           0.0095694,           0.0095694,           0.0095694
                 437,             0.02798,             0.02102,           0.0075338,             0.90748,             0.98309,             0.98993,             0.83267,            0.017474,            0.011615,           0.0016882,           0.0095684,           0.0095684,           0.0095684
                 438,            0.028993,            0.021512,           0.0078145,             0.89825,             0.97943,             0.98826,             0.83809,            0.017396,            0.011505,            0.001746,           0.0095674,           0.0095674,           0.0095674
                 439,            0.028277,            0.020964,           0.0073893,             0.89869,             0.97477,             0.99024,             0.84452,            0.017244,            0.011384,           0.0017667,           0.0095664,           0.0095664,           0.0095664
                 440,            0.027579,            0.020232,           0.0073484,             0.89443,             0.97911,             0.99131,             0.84615,            0.017015,            0.011316,           0.0016526,           0.0095654,           0.0095654,           0.0095654
                 441,            0.027119,            0.019406,            0.007111,             0.90905,              0.9665,             0.99133,             0.85179,            0.017179,            0.011346,           0.0016136,           0.0095644,           0.0095644,           0.0095644
                 442,            0.028453,            0.020741,           0.0074376,             0.89999,             0.97305,             0.99353,             0.84843,            0.017179,            0.011497,           0.0016197,           0.0095634,           0.0095634,           0.0095634
                 443,            0.027424,            0.019948,           0.0070692,             0.90925,              0.9722,             0.98975,             0.83809,            0.017175,            0.011479,             0.00166,           0.0095624,           0.0095624,           0.0095624
                 444,            0.027828,            0.020658,           0.0070281,             0.91169,             0.98069,             0.99194,             0.84848,            0.017011,            0.011389,           0.0016038,           0.0095614,           0.0095614,           0.0095614
                 445,            0.027723,            0.020436,           0.0066653,             0.89296,             0.97971,              0.9918,             0.84758,            0.017318,            0.011436,           0.0016159,           0.0095604,           0.0095604,           0.0095604
                 446,            0.027887,            0.019817,           0.0071065,             0.87714,             0.98545,             0.99392,             0.84689,             0.01734,            0.011464,           0.0016574,           0.0095595,           0.0095595,           0.0095595
                 447,            0.027446,            0.021384,           0.0071471,             0.86978,             0.98576,             0.99385,             0.84323,            0.016677,            0.011444,           0.0016578,           0.0095585,           0.0095585,           0.0095585
                 448,            0.027794,             0.02037,           0.0069623,             0.88111,             0.97765,             0.99112,             0.84647,            0.017037,            0.011486,           0.0016426,           0.0095575,           0.0095575,           0.0095575
                 449,            0.026589,            0.019792,           0.0073416,             0.89788,             0.97607,             0.99175,             0.85556,            0.016644,            0.011373,           0.0016325,           0.0095565,           0.0095565,           0.0095565
                 450,            0.027932,            0.021095,           0.0070184,             0.91942,              0.9716,             0.99182,             0.84159,            0.016796,            0.011247,           0.0016161,           0.0095555,           0.0095555,           0.0095555
                 451,            0.027166,            0.020105,           0.0073198,             0.91804,             0.96334,              0.9918,             0.85107,            0.016674,            0.011206,           0.0016293,           0.0095545,           0.0095545,           0.0095545
                 452,            0.026884,            0.021402,           0.0068773,             0.91568,             0.96254,             0.99158,             0.85176,            0.016624,            0.011183,           0.0015834,           0.0095535,           0.0095535,           0.0095535
                 453,            0.027993,            0.021246,           0.0068308,             0.91827,             0.98012,             0.99391,             0.85463,            0.016661,            0.011195,           0.0015828,           0.0095525,           0.0095525,           0.0095525
                 454,             0.02719,             0.02011,           0.0076289,             0.91816,             0.97165,             0.99138,             0.85228,            0.016887,            0.011217,            0.001606,           0.0095515,           0.0095515,           0.0095515
                 455,            0.028417,            0.019791,           0.0071039,              0.8929,             0.98051,             0.99205,             0.84189,            0.017235,            0.011274,           0.0016198,           0.0095505,           0.0095505,           0.0095505
                 456,            0.026818,            0.021564,           0.0070352,             0.89836,             0.97483,             0.99325,             0.84029,            0.016724,            0.011123,           0.0016178,           0.0095496,           0.0095496,           0.0095496
                 457,            0.027327,            0.019907,           0.0070076,             0.90412,             0.97465,             0.99373,             0.84907,            0.016843,            0.011153,           0.0015229,           0.0095486,           0.0095486,           0.0095486
                 458,            0.027177,            0.020724,           0.0067763,             0.90818,             0.98075,               0.994,             0.84754,            0.016829,             0.01128,           0.0015288,           0.0095476,           0.0095476,           0.0095476
                 459,            0.027864,            0.021807,           0.0069562,             0.90891,             0.97608,             0.99388,             0.84906,            0.016899,            0.011327,           0.0015718,           0.0095466,           0.0095466,           0.0095466
                 460,            0.027884,             0.01918,           0.0070569,             0.90345,              0.9771,             0.99235,             0.85555,            0.016993,            0.011516,           0.0016062,           0.0095456,           0.0095456,           0.0095456
                 461,            0.027881,            0.021385,           0.0073877,             0.90303,             0.97387,             0.99033,             0.86133,              0.0168,            0.011497,            0.001693,           0.0095446,           0.0095446,           0.0095446
                 462,             0.02829,             0.02041,           0.0079252,             0.90544,             0.96658,             0.99224,             0.85397,            0.016936,            0.011466,           0.0016137,           0.0095436,           0.0095436,           0.0095436
                 463,            0.027579,              0.0206,           0.0071624,             0.89101,             0.97249,             0.99199,             0.84199,            0.016775,            0.011401,           0.0016067,           0.0095426,           0.0095426,           0.0095426
                 464,            0.027324,            0.020756,           0.0072923,             0.90282,             0.97864,             0.99081,             0.84272,            0.016361,            0.011207,           0.0016122,           0.0095416,           0.0095416,           0.0095416
                 465,            0.027918,            0.020768,           0.0070655,             0.90229,             0.98334,             0.98976,              0.8356,            0.016741,            0.011225,           0.0015642,           0.0095406,           0.0095406,           0.0095406
                 466,            0.028796,            0.021732,            0.007079,             0.89399,             0.98476,             0.99178,             0.83779,            0.017115,            0.011291,           0.0015968,           0.0095397,           0.0095397,           0.0095397
                 467,            0.027757,            0.020632,           0.0069119,             0.89567,             0.98419,             0.99144,             0.84384,            0.017205,            0.011336,           0.0016123,           0.0095387,           0.0095387,           0.0095387
                 468,            0.026397,            0.020671,           0.0071268,             0.91165,             0.98016,             0.99156,             0.84694,            0.017503,             0.01135,           0.0016103,           0.0095377,           0.0095377,           0.0095377
                 469,            0.027308,            0.020998,            0.007715,             0.88666,             0.97714,             0.99126,             0.84749,            0.017537,             0.01136,           0.0016101,           0.0095367,           0.0095367,           0.0095367
                 470,            0.026753,            0.018545,           0.0076993,             0.90474,             0.97673,             0.99393,             0.83633,            0.016943,            0.011332,           0.0016122,           0.0095357,           0.0095357,           0.0095357
                 471,              0.0287,            0.021145,           0.0072645,             0.90498,               0.984,             0.98935,             0.83154,            0.017147,            0.011438,           0.0016397,           0.0095347,           0.0095347,           0.0095347
                 472,            0.028116,            0.020086,           0.0070956,             0.89435,             0.98348,             0.98839,             0.83695,            0.017028,            0.011481,           0.0016947,           0.0095337,           0.0095337,           0.0095337
